Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
1328399.3,EKP,,,S,,R,,R,,,R,R,R,,,,,,R,,,,,,,R,,,,,R,,,,,,
72407.2245,EKP,S,,R,,,,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2749,EKP,,S,,R,,S,R,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7083,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.66482,EKP,,S,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1284818.4,EKP,S,S,R,R,S,R,R,S,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2415,EKP,S,S,S,R,,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66244,EKP,,,,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7051,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.247,EKP,,R,,,,,,R,R,R,,,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2722,EKP,S,,,S,S,S,,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65966,EKP,S,S,S,R,S,,R,,,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29903,EKP,R,,,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.66424,EKP,,S,S,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2359,EKP,S,S,R,,S,,R,,,,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46338,EKP,R,,,R,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.24346,EKP,,,,R,S,,,R,,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4124,EKP,S,,,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66546,EKP,,S,,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66562,EKP,,,,R,,,,S,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2846,EKP,S,,,,,R,R,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.68,EKP,,,S,,,,,,,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4209,EKP,S,,,,,,,,,,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.24359,EKP,R,,,R,S,,,R,,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.5767,EKP,R,R,S,R,R,,R,,R,R,R,R,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.29928,EKP,R,R,,,R,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66246,EKP,,R,,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66245,EKP,,,S,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4107,EKP,S,,,,,,,,,R,S,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
573.66548,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4121,EKP,S,,,,,,,,,,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2806,EKP,S,,,R,S,R,,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66536,EKP,,,,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1400164.3,EKP,,S,R,R,S,,R,,,R,R,R,,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.15043,EKP,R,R,,R,,R,R,,,R,,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.4181,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.175,EKP,,R,R,,,R,,R,R,,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.24437,EKP,R,R,,R,,R,,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4165,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66042,EKP,,,,,S,,R,,R,R,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.11,EKP,S,,R,R,S,,R,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66299,EKP,,S,S,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7066,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.5638,EKP,R,S,,R,R,,R,,R,R,,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
72407.2545,EKP,,,S,R,,,,,R,,S,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65948,EKP,S,S,S,R,,S,R,,R,R,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7218,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.24406,EKP,R,R,R,,,R,R,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.65912,EKP,S,,,S,,S,R,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24428,EKP,R,,,,S,,,R,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24449,EKP,,S,R,,,S,R,R,,,,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.9724,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66061,EKP,S,,S,,S,,,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2816,EKP,S,S,R,,,,R,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
573.4095,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4173,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66435,EKP,,,R,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4158,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.31599,EKP,R,R,R,R,,,,R,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.46845,EKP,,R,R,R,R,R,R,R,S,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
574.7,EKP,,,,,S,,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65939,EKP,,S,S,R,S,S,,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2591,EKP,S,,R,R,S,S,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24401,EKP,R,R,,,,R,,,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24335,EKP,R,,R,R,S,R,R,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66279,EKP,,S,S,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
574.116,EKP,S,S,,,S,,,,R,,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66432,EKP,,R,R,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7052,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1284831.3,EKP,S,S,R,S,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
574.96,EKP,S,S,,R,,,,,,,,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.66323,EKP,,R,S,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.67352,EKP,,,,,S,R,,R,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
1304917.4,EKP,R,S,R,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.52167,EKP,,,,,S,,,R,,,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.165,EKP,,R,,R,,,,R,,,R,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2866,EKP,,,,,,S,R,,R,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4104,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.65913,EKP,,S,S,,S,S,R,,S,S,,S,S,S,S,,,S,S,,,S,S,S,R,R,,,,,,,,,,
72407.267,EKP,R,S,,R,S,R,R,R,,S,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
72407.2523,EKP,S,S,S,R,,,,,R,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29896,EKP,,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.252,EKP,R,S,,R,S,,R,,S,,,R,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
573.24419,EKP,S,S,R,R,,,,R,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2668,EKP,,,,,,S,R,,S,,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
72407.2582,EKP,,,S,,,R,R,,,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46848,EKP,,R,,,,R,,R,S,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
72407.2407,EKP,,,S,S,,,R,,S,R,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2436,EKP,,S,,R,S,,,,R,,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2394,EKP,S,,,S,,,,,,R,S,S,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
573.4079,EKP,S,,R,,,,,,,R,R,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
573.30008,EKP,,R,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.29927,EKP,,,S,,,,R,R,,S,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
1284820.3,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.7077,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.24332,EKP,,,S,,S,R,,R,,,,R,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
573.29961,EKP,,,,,R,,R,R,,,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.7031,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66317,EKP,,R,R,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66553,EKP,,,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66005,EKP,S,,,R,,R,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66354,EKP,,R,R,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2217,EKP,S,S,S,R,,,R,,R,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65938,EKP,S,S,S,,,S,R,,S,,S,S,S,R,S,,,S,S,,,R,R,S,S,S,,,,,,,,,,
72407.2857,EKP,S,S,S,,,,,,,R,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66489,EKP,,,R,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29868,EKP,R,R,R,,R,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.24454,EKP,,,,,S,,,R,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2444,EKP,,S,R,S,,,,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66023,EKP,S,S,S,,S,,R,,,S,,,S,R,S,,,S,S,,,R,R,S,S,R,,,,,,,,,,
72407.153,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4087,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.29937,EKP,,S,R,,R,,R,,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2836,EKP,S,,R,R,S,S,,,,,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2577,EKP,,,S,R,,S,R,,,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2378,EKP,S,S,,,,,R,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2395,EKP,,,,R,,R,R,,R,R,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4187,EKP,,,,,,,,,,R,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.148,EKP,S,R,R,R,S,R,R,S,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.46376,EKP,,R,,R,,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66247,EKP,,R,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2276,EKP,S,S,,R,,,R,,S,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2204,EKP,S,S,,,,S,R,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2647,EKP,S,S,S,R,S,S,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4066,EKP,S,,S,,,,,,,R,R,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
573.66351,EKP,,R,S,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29934,EKP,R,R,,,R,,,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2859,EKP,S,,,R,S,,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.30006,EKP,R,,S,,R,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.29975,EKP,,S,S,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2747,EKP,,,,R,,,R,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2513,EKP,S,,,R,,S,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7085,EKP,S,,S,,,,,,,R,R,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
72407.2361,EKP,S,S,S,R,S,S,,,,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.17914,EKP,R,,,R,S,R,,,,,R,,S,R,,R,,R,R,,S,,R,R,R,,,R,,R,,,,,,
573.4061,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66262,EKP,,R,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2641,EKP,,S,R,,S,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.31616,EKP,R,,,R,R,,,,,R,,,R,R,,,R,R,R,,,,,,,,,,,,,,,,,
573.7039,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2502,EKP,,S,,,S,,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2574,EKP,S,,,,S,,,,,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
