Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.65937,EKP,,R,,,,,,,R,R,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.24328,EKP,,S,R,,S,R,R,,,,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.29979,EKP,R,R,,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2507,EKP,,,,,,S,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66337,EKP,,S,,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46364,EKP,,S,,,R,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.65947,EKP,,,,R,,S,,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66554,EKP,,,S,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2227,EKP,S,,S,R,S,,,,R,,,,R,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.30003,EKP,R,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66059,EKP,,,S,S,S,S,,,,S,S,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.31618,EKP,,R,,,,,,,,R,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
72407.2379,EKP,S,,,S,,S,,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29894,EKP,,,R,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2328,EKP,S,S,,,,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29875,EKP,,R,R,,,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.31619,EKP,R,R,R,,R,,,,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66094,EKP,S,R,,R,S,S,R,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.268,EKP,S,S,,,S,,R,R,R,,,S,S,S,S,,,R,R,,,S,S,S,S,R,,,,,,,,R,,
573.66225,EKP,,R,,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46393,EKP,R,,,R,,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.24336,EKP,R,S,,,S,,R,,,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24351,EKP,,,,,S,R,,,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.7063,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2351,EKP,S,,,,S,S,,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2431,EKP,S,,S,,S,R,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29888,EKP,,,S,,,,,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.24405,EKP,R,R,,R,,,,,R,,,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66492,EKP,,S,,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29954,EKP,,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.31617,EKP,R,R,S,,,,,R,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
72407.2531,EKP,,,R,R,S,,,,R,,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66474,EKP,,,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2382,EKP,S,,S,S,S,R,,,R,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66072,EKP,S,,S,R,,S,,,,,S,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2319,EKP,S,S,S,R,S,R,,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.246,EKP,,R,S,R,,R,R,,R,R,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
72407.2473,EKP,S,S,,,S,S,R,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2605,EKP,,,,S,S,S,,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66445,EKP,,S,,,R,,,R,S,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.66561,EKP,,,R,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2493,EKP,,,S,R,,S,,,,,S,,S,R,S,,,S,R,,,R,R,S,S,R,,,,,,,,,,
72407.2489,EKP,S,,,,S,,R,,,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65918,EKP,,S,S,,,S,,,S,S,S,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.66448,EKP,,,S,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2683,EKP,S,,S,,S,,R,,S,S,S,,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
72407.2207,EKP,,,,R,,,R,,,S,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2696,EKP,S,S,,R,S,S,R,,S,S,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66074,EKP,S,S,,S,,S,,,,S,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.24341,EKP,R,S,,R,S,,,R,R,R,R,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
1284832.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.7054,EKP,S,,R,,,,,,,S,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.24421,EKP,R,R,R,,S,R,,R,,R,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2433,EKP,,R,R,,,,,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66396,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2519,EKP,S,S,,,S,R,R,,S,,S,,S,R,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.24445,EKP,R,,,,S,R,,,R,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66478,EKP,,,S,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66223,EKP,,S,R,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66441,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24441,EKP,S,S,S,R,S,R,R,,,R,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.31625,EKP,,R,,,R,,,,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.29902,EKP,,S,,,R,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2853,EKP,S,,S,,S,,R,,R,R,R,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.29912,EKP,,S,,,,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.15042,EKP,R,S,R,R,S,,R,,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66265,EKP,,S,,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24327,EKP,,R,,R,S,,S,R,R,,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.65915,EKP,S,S,S,S,,S,R,,R,R,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2511,EKP,S,,R,R,S,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1400162.3,EKP,,R,R,,S,,R,,,R,R,R,R,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.66453,EKP,,S,,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46857,EKP,,R,,,S,R,R,R,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
72407.2664,EKP,,,,,S,,,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2485,EKP,,,,R,S,,,,,,R,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.29943,EKP,R,,R,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46398,EKP,,S,,R,S,S,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.4106,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66527,EKP,,,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65944,EKP,,S,S,R,S,S,,,R,S,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.65,EKP,S,S,S,,S,,R,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24342,EKP,,,R,,S,,S,R,,R,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
574.84,EKP,,S,S,,,R,R,,S,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65902,EKP,S,S,,,,,R,,R,R,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66563,EKP,,S,,R,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.30005,EKP,R,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.24329,EKP,,S,R,,,,R,,,,,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66506,EKP,,R,S,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.18542,EKP,S,S,,R,S,R,,S,,,R,,R,R,,R,R,R,R,,,,R,S,R,,,,,R,,,,,,
573.66036,EKP,,,,S,,R,,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2684,EKP,,S,,R,S,S,,,R,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.4092,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.29866,EKP,R,S,S,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.46877,EKP,,R,R,R,R,R,,R,,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.66436,EKP,,,,R,S,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1284813.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4175,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.46855,EKP,,,,R,R,,,R,S,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66373,EKP,,R,,R,S,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66319,EKP,,,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4054,EKP,S,,S,,,,,,,R,S,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66425,EKP,,,,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66298,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46325,EKP,R,R,,,S,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.29938,EKP,,R,,,,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2372,EKP,,,S,,,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66235,EKP,,,R,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24399,EKP,,R,,,,,R,,,R,R,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.46873,EKP,,,,,R,R,R,R,R,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.66033,EKP,S,S,,S,,,,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66443,EKP,,S,,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66333,EKP,,,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65901,EKP,,,R,,S,S,R,,S,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2824,EKP,S,S,S,R,,R,R,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.172,EKP,R,R,R,,S,,,,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66494,EKP,,,S,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66318,EKP,,,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66261,EKP,,,R,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66294,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66273,EKP,,S,S,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66286,EKP,,S,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2266,EKP,S,,,,S,S,R,,,R,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
1328412.3,EKP,R,R,,,S,,,,,R,,R,,,,,,R,,,,,R,,,,,,,,,,,,,
72407.186,EKP,R,R,,R,S,R,R,R,R,R,,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2539,EKP,,S,S,R,S,S,,,R,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2753,EKP,,,,R,S,,,,R,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7026,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
574.113,EKP,S,,R,,,R,,,,,S,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
72407.2278,EKP,,,,R,S,S,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2524,EKP,,,R,R,S,,R,,R,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.30017,EKP,R,,R,,R,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46856,EKP,,,,R,R,,R,R,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.66004,EKP,S,S,S,R,,,R,,,,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.29876,EKP,R,S,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.24271,EKP,S,,,R,S,R,,,,R,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.46324,EKP,S,,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2281,EKP,,,S,S,,S,R,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66408,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24404,EKP,R,S,S,,,,R,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2657,EKP,,S,,,,,,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.29958,EKP,R,,,,,,R,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
