Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
574.9,EKP,,S,,,,,R,,S,R,R,S,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2253,EKP,,S,S,R,,,,,,,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.17915,EKP,R,R,R,,,R,,R,,R,R,R,S,R,,R,,R,R,,S,,R,R,R,,,R,,R,,,,,,
573.46863,EKP,,R,,,,R,R,R,,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.65981,EKP,,,,,,,,,R,R,S,,R,R,S,,,R,R,,,R,R,S,S,S,,,,,,,,,,
573.66403,EKP,,,,R,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29917,EKP,,R,,,R,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29964,EKP,R,,S,,R,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.264,EKP,S,R,,R,,S,R,,R,R,R,R,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
72407.2861,EKP,S,S,R,R,,S,,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4133,EKP,,,R,,,,,,,,,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
573.46337,EKP,,R,,R,R,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.7064,EKP,S,,S,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
72407.2231,EKP,,,S,R,,S,,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2537,EKP,S,,S,R,,,R,,R,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65943,EKP,,,,S,S,,R,,,,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66031,EKP,S,,,,S,,R,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29962,EKP,,,R,,,,R,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.65917,EKP,S,S,S,R,,,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.29982,EKP,,,,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2685,EKP,,,,,,R,,,,R,,R,R,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.24455,EKP,R,R,,,,R,R,R,,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66237,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66391,EKP,,S,S,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29976,EKP,,S,S,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.66253,EKP,,,S,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65971,EKP,S,S,,R,S,S,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66361,EKP,,,,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1284793.4,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2315,EKP,S,,S,,,,,,,S,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.67357,EKP,S,,R,R,S,,,R,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
72407.2854,EKP,S,S,S,,S,S,,,,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24369,EKP,,S,,,,,R,R,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
574.108,EKP,,S,R,R,,S,R,,,,R,R,R,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66285,EKP,,,R,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.5644,EKP,,,R,R,,,R,,R,,R,,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
72407.1437,EKP,,S,S,R,R,R,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,,,,
573.66375,EKP,,,,,R,,,,S,R,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.65991,EKP,,,,,,,R,,R,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46382,EKP,,,,R,,R,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.224,EKP,,,R,,S,,R,,,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66427,EKP,,S,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7223,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.29916,EKP,R,,R,,R,,,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.29993,EKP,R,R,,,,,,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4208,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4182,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.4172,EKP,S,,S,,,,,,,R,S,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
72407.2287,EKP,S,S,,R,S,,,,S,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66518,EKP,,S,R,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66258,EKP,,S,R,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4057,EKP,S,,S,,,,,,,R,R,,,,S,,R,S,R,,,,,,,,,,,,,,,,,
573.46362,EKP,R,S,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.24387,EKP,R,S,,R,S,,,,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66342,EKP,,S,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66358,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2787,EKP,S,,,R,,,,,R,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.12783,EKP,R,R,R,R,S,,,R,,,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.4211,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2543,EKP,S,S,,,S,,R,,R,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284799.4,EKP,R,S,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4075,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1400169.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.9722,EKP,R,,,R,,,R,,,R,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.46871,EKP,,R,,R,R,R,,,,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
72407.2538,EKP,S,S,R,R,,S,,,R,R,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1304922.3,EKP,R,S,R,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66301,EKP,,,S,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29987,EKP,R,R,,,,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.4204,EKP,S,,,,,,,,,,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2516,EKP,S,,,,S,,R,,R,,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2648,EKP,,S,,,S,S,,,R,,S,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66355,EKP,,,R,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328395.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
573.66437,EKP,,,S,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66073,EKP,S,S,S,R,,,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66231,EKP,,R,R,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2358,EKP,,S,,R,,,,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66524,EKP,,S,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2438,EKP,,R,,R,,,R,,R,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2189,EKP,,,S,S,S,S,,,,,R,S,S,S,S,,,R,R,,,S,R,S,R,S,,,,,,,,,,
573.66332,EKP,,R,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2622,EKP,,S,,R,,S,,,R,S,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2593,EKP,,S,S,,S,,R,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1438698.3,EKP,,,,,,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66517,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2364,EKP,,,,,,S,,,R,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2706,EKP,S,S,,R,S,,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7075,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.66498,EKP,,,,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.5779,EKP,R,R,S,R,R,,R,,R,R,R,R,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
72407.164,EKP,R,R,,,,,R,,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2517,EKP,S,S,,R,S,,,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29877,EKP,,R,S,,R,,,,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.66433,EKP,,S,,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46406,EKP,R,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4135,EKP,S,,,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2796,EKP,,,S,,S,R,R,,R,R,,R,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
573.46355,EKP,,R,,,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
574.105,EKP,S,S,R,R,,S,,,R,S,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.262,EKP,,S,S,,S,,,R,R,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,R,,
1284787.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4084,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.29881,EKP,R,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2731,EKP,,S,S,,,S,,,R,R,S,S,S,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
72407.2306,EKP,S,S,,,S,,R,,,R,R,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.66532,EKP,,,,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4071,EKP,S,,R,,,,,,,S,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
1304920.3,EKP,R,R,S,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.65936,EKP,,S,,R,S,S,,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46399,EKP,R,,,,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66242,EKP,,S,S,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66464,EKP,,S,,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.18541,EKP,,,R,,,R,,,,,,,R,,R,,,,R,,,,R,,,,,,,R,,,,,,
573.66444,EKP,,S,S,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2667,EKP,S,S,S,R,S,S,R,,R,S,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2242,EKP,S,S,R,,S,,,,,,S,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2512,EKP,,,S,R,S,,,,,S,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66463,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46333,EKP,R,,,R,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.29914,EKP,R,,R,,,,,,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.18543,EKP,S,R,R,R,S,,R,,R,,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.4052,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66451,EKP,,R,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2562,EKP,S,S,R,,,,R,,S,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7058,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7095,EKP,S,,S,,,,,,,R,R,,,,R,,S,R,R,,,,,,,,,,,,,,,,,
72407.2491,EKP,S,S,R,R,,,,,,,R,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.67372,EKP,,,,R,S,,,R,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.66229,EKP,,R,S,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66349,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2711,EKP,,,S,,S,,R,,R,R,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4125,EKP,,,,,,,,,,,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7081,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1328425.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66468,EKP,,S,,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2672,EKP,,,,R,S,S,R,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.2006,EKP,,R,R,,,R,R,,,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66397,EKP,,R,,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
