Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
72407.2769,EKP,,,R,R,,R,,,,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2858,EKP,,,,S,S,S,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2865,EKP,,,S,,,,R,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2827,EKP,S,S,R,,S,,R,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7057,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2585,EKP,S,,S,S,,S,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66507,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46363,EKP,,,,R,R,R,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
574.119,EKP,,S,S,S,,S,,,,,S,R,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
1328408.3,EKP,S,,,R,S,,R,,,R,,R,,,,,,R,,,,,R,,R,,,,,R,,,,,,
573.4223,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.7028,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,S,,,,R,R,R,,,,,R,,,,,,
573.7029,EKP,R,R,S,R,S,R,R,R,R,R,R,R,,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.29883,EKP,,,R,,R,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2213,EKP,,,,R,,R,,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66528,EKP,,S,S,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2588,EKP,,S,,S,S,,R,,,S,S,S,S,S,S,,,S,R,,,S,S,S,S,S,,,,,,,,,,
72407.2223,EKP,,S,,R,,,R,,,,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.75,EKP,S,S,S,R,,,R,,,,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2627,EKP,S,S,,,,,R,,,,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2472,EKP,,R,,R,,R,R,,R,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2761,EKP,,S,R,R,,,R,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2754,EKP,S,S,R,,,S,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4143,EKP,S,,,,,,,,,,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.30009,EKP,R,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.31615,EKP,,R,,R,R,,,,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66534,EKP,,S,R,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66383,EKP,,S,,R,,,,,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46404,EKP,,R,,R,,R,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.46348,EKP,R,R,,R,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
1438697.3,EKP,,,S,R,S,,R,,,R,,S,S,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.66284,EKP,,S,,S,S,,,S,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7045,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29988,EKP,,R,S,,,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.4126,EKP,,,,,,,,,,R,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66491,EKP,,R,S,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2474,EKP,,S,,R,S,,,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2432,EKP,S,S,,,S,,R,,R,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2243,EKP,,,,,S,S,R,,,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.66487,EKP,,R,,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.215,EKP,R,R,S,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66217,EKP,,S,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46412,EKP,S,,,R,S,,,,,R,,,,R,,,,S,R,,,,R,,,R,,,,,,,,,,
573.66339,EKP,,R,,,S,,,S,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2789,EKP,S,S,,,S,,,,S,R,,,S,S,R,,,S,R,,,S,S,S,R,R,,,,,,,,,,
72407.2205,EKP,S,S,S,,,S,,,,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.7216,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.29935,EKP,,R,S,,R,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66268,EKP,,S,,,,,,,S,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
72407.235,EKP,,R,R,,,R,R,R,R,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
573.46402,EKP,,S,,R,S,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2295,EKP,,,S,R,S,S,R,,,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2547,EKP,,S,,R,,,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.5777,EKP,R,R,S,R,R,,R,,R,R,R,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
1328391.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,R,,,,,R,,,,,,
574.114,EKP,,,,,S,S,,,S,,R,S,S,S,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.66056,EKP,S,,R,,S,,,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.7094,EKP,S,,R,,,,,,,R,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29941,EKP,,,R,,,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2546,EKP,S,S,,S,,,R,,,,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.66274,EKP,,,S,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66256,EKP,,S,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65987,EKP,S,,,R,,,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284819.3,EKP,R,S,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.24338,EKP,,S,R,,,,,R,R,R,,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.29974,EKP,R,R,,,R,,,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.46838,EKP,,R,R,R,R,,,,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
574.115,EKP,,,S,,,,,,S,,,S,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66045,EKP,S,,S,R,,,R,,R,,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66413,EKP,,,R,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66222,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65916,EKP,S,,,R,S,S,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66293,EKP,,,R,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2184,EKP,S,,R,S,S,S,,,S,,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2509,EKP,S,S,S,,S,,,,,R,S,S,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.65965,EKP,S,,,,,,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29904,EKP,R,R,R,,,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46874,EKP,,R,,,,R,R,,S,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.24448,EKP,S,,,,S,,R,,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.4067,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
1438701.3,EKP,,R,R,R,S,,R,,,R,R,R,,,,,,R,R,,,,R,,R,,,,,R,,,,,,
72407.249,EKP,R,,,R,,S,R,,R,,,R,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,R,,
573.46378,EKP,R,R,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.7092,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.24397,EKP,,S,S,,,,R,,R,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.65935,EKP,R,,R,R,S,R,R,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
1328417.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66511,EKP,,S,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66304,EKP,,S,,R,,,,R,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7065,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29931,EKP,,R,S,,R,,,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66559,EKP,,,,,,,,S,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66547,EKP,,,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.67356,EKP,S,,,,S,R,,,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.67367,EKP,S,,,,S,S,,R,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.1923,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.29891,EKP,R,,,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.7078,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
1284826.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.7084,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66357,EKP,,,,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2544,EKP,S,,R,R,,,,,,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66281,EKP,,S,S,,S,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2336,EKP,,,R,R,S,,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66481,EKP,,,R,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66009,EKP,,,,,S,,R,,R,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284817.3,EKP,R,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4149,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2179,EKP,S,S,,S,S,S,,,,S,,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
72407.2332,EKP,S,,S,R,,R,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7224,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.18087,EKP,,R,,R,,R,R,R,,,R,,S,R,,R,,R,R,,S,,R,R,R,,,,,R,,,,,,
573.66098,EKP,,R,,,S,S,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
574.78,EKP,,,S,S,,R,,,,,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24357,EKP,,S,R,R,S,,,R,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.46414,EKP,S,,,R,S,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66305,EKP,,S,,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2843,EKP,,,S,S,,,R,,,R,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.4179,EKP,S,,S,,,,,,,R,R,,,,R,,R,R,,,,,,,,,,,,,,,,,,
573.46374,EKP,R,,,R,,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2174,EKP,,S,,S,S,,,,,R,,,S,R,R,,,R,S,,,R,S,S,R,R,,,,,,,,,,
573.66416,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2437,EKP,S,S,R,,S,,,,R,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24417,EKP,,R,S,R,,R,,R,,R,R,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.29997,EKP,,,S,,R,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
1328416.3,EKP,,,S,S,S,,R,,,R,,S,,,,,,S,,,,,S,,R,,,,,S,,,,,,
573.24384,EKP,,,S,,S,,,S,S,S,,S,S,S,,R,S,S,S,,,,S,S,,,,,,S,,,,,,
573.46853,EKP,,,,,,R,,R,,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66384,EKP,,,,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
574.76,EKP,,,,R,,,R,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.12779,EKP,S,,R,R,,R,,R,R,R,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66541,EKP,,,R,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66291,EKP,,R,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4118,EKP,S,,S,,,,,,,S,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
1328392.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
72407.2445,EKP,S,S,R,,,S,,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24393,EKP,R,S,,,S,,,,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66248,EKP,,,,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4207,EKP,S,,R,,,,,,,R,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.67358,EKP,S,,S,R,,R,,R,,,R,,,,,,,,,,R,,,,,,S,R,,,,,,,,
573.66366,EKP,,R,S,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29967,EKP,R,S,S,,,,,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
